file_path,species_name
data/birds/raw_audio/putbab1\XC256488.ogg,putbab1
data/birds/raw_audio/putbab1\XC269599.ogg,putbab1
data/birds/raw_audio/putbab1\XC291079.ogg,putbab1
data/birds/raw_audio/putbab1\XC291081.ogg,putbab1
data/birds/raw_audio/putbab1\XC291082.ogg,putbab1
data/birds/raw_audio/putbab1\XC294914.ogg,putbab1
data/birds/raw_audio/putbab1\XC295468.ogg,putbab1
data/birds/raw_audio/putbab1\XC29582.ogg,putbab1
data/birds/raw_audio/putbab1\XC301815.ogg,putbab1
data/birds/raw_audio/putbab1\XC304965.ogg,putbab1
data/birds/raw_audio/putbab1\XC308598.ogg,putbab1
data/birds/raw_audio/putbab1\XC313298.ogg,putbab1
data/birds/raw_audio/putbab1\XC316365.ogg,putbab1
data/birds/raw_audio/putbab1\XC318811.ogg,putbab1
data/birds/raw_audio/putbab1\XC321624.ogg,putbab1
data/birds/raw_audio/putbab1\XC321751.ogg,putbab1
data/birds/raw_audio/putbab1\XC324119.ogg,putbab1
data/birds/raw_audio/putbab1\XC324122.ogg,putbab1
data/birds/raw_audio/putbab1\XC325245.ogg,putbab1
data/birds/raw_audio/putbab1\XC327426.ogg,putbab1
data/birds/raw_audio/putbab1\XC338219.ogg,putbab1
data/birds/raw_audio/putbab1\XC343911.ogg,putbab1
data/birds/raw_audio/putbab1\XC348102.ogg,putbab1
data/birds/raw_audio/putbab1\XC349819.ogg,putbab1
data/birds/raw_audio/putbab1\XC356526.ogg,putbab1
data/birds/raw_audio/putbab1\XC358403.ogg,putbab1
data/birds/raw_audio/putbab1\XC362718.ogg,putbab1
data/birds/raw_audio/putbab1\XC365839.ogg,putbab1
data/birds/raw_audio/putbab1\XC366262.ogg,putbab1
data/birds/raw_audio/putbab1\XC371628.ogg,putbab1
data/birds/raw_audio/putbab1\XC371645.ogg,putbab1
data/birds/raw_audio/putbab1\XC373321.ogg,putbab1
data/birds/raw_audio/putbab1\XC373327.ogg,putbab1
data/birds/raw_audio/putbab1\XC374671.ogg,putbab1
data/birds/raw_audio/putbab1\XC381162.ogg,putbab1
data/birds/raw_audio/putbab1\XC387546.ogg,putbab1
data/birds/raw_audio/putbab1\XC390017.ogg,putbab1
data/birds/raw_audio/putbab1\XC394052.ogg,putbab1
data/birds/raw_audio/putbab1\XC399098.ogg,putbab1
data/birds/raw_audio/putbab1\XC400195.ogg,putbab1
data/birds/raw_audio/putbab1\XC400533.ogg,putbab1
data/birds/raw_audio/putbab1\XC404233.ogg,putbab1
data/birds/raw_audio/putbab1\XC418126.ogg,putbab1
data/birds/raw_audio/putbab1\XC423293.ogg,putbab1
data/birds/raw_audio/putbab1\XC423294.ogg,putbab1
data/birds/raw_audio/putbab1\XC428258.ogg,putbab1
data/birds/raw_audio/putbab1\XC428969.ogg,putbab1
data/birds/raw_audio/putbab1\XC432655.ogg,putbab1
data/birds/raw_audio/putbab1\XC439385.ogg,putbab1
data/birds/raw_audio/putbab1\XC443130.ogg,putbab1
data/birds/raw_audio/putbab1\XC447111.ogg,putbab1
data/birds/raw_audio/putbab1\XC447975.ogg,putbab1
data/birds/raw_audio/putbab1\XC453707.ogg,putbab1
data/birds/raw_audio/putbab1\XC462243.ogg,putbab1
data/birds/raw_audio/putbab1\XC462448.ogg,putbab1
data/birds/raw_audio/putbab1\XC464775.ogg,putbab1
data/birds/raw_audio/putbab1\XC464792.ogg,putbab1
data/birds/raw_audio/putbab1\XC464793.ogg,putbab1
data/birds/raw_audio/putbab1\XC464794.ogg,putbab1
data/birds/raw_audio/putbab1\XC464798.ogg,putbab1
data/birds/raw_audio/putbab1\XC464799.ogg,putbab1
data/birds/raw_audio/putbab1\XC465682.ogg,putbab1
data/birds/raw_audio/putbab1\XC465683.ogg,putbab1
data/birds/raw_audio/putbab1\XC465684.ogg,putbab1
data/birds/raw_audio/putbab1\XC465685.ogg,putbab1
data/birds/raw_audio/putbab1\XC465686.ogg,putbab1
data/birds/raw_audio/putbab1\XC465687.ogg,putbab1
data/birds/raw_audio/putbab1\XC465688.ogg,putbab1
data/birds/raw_audio/putbab1\XC465689.ogg,putbab1
data/birds/raw_audio/putbab1\XC465690.ogg,putbab1
data/birds/raw_audio/putbab1\XC465691.ogg,putbab1
data/birds/raw_audio/putbab1\XC465692.ogg,putbab1
data/birds/raw_audio/putbab1\XC465693.ogg,putbab1
data/birds/raw_audio/putbab1\XC465694.ogg,putbab1
data/birds/raw_audio/putbab1\XC465695.ogg,putbab1
data/birds/raw_audio/putbab1\XC465696.ogg,putbab1
data/birds/raw_audio/putbab1\XC473457.ogg,putbab1
data/birds/raw_audio/putbab1\XC478279.ogg,putbab1
data/birds/raw_audio/putbab1\XC480928.ogg,putbab1
data/birds/raw_audio/putbab1\XC486794.ogg,putbab1
data/birds/raw_audio/putbab1\XC487066.ogg,putbab1
data/birds/raw_audio/putbab1\XC487711.ogg,putbab1
data/birds/raw_audio/putbab1\XC494624.ogg,putbab1
data/birds/raw_audio/putbab1\XC506857.ogg,putbab1
data/birds/raw_audio/putbab1\XC519459.ogg,putbab1
data/birds/raw_audio/putbab1\XC519460.ogg,putbab1
data/birds/raw_audio/putbab1\XC528864.ogg,putbab1
data/birds/raw_audio/putbab1\XC528865.ogg,putbab1
data/birds/raw_audio/putbab1\XC529870.ogg,putbab1
data/birds/raw_audio/putbab1\XC551184.ogg,putbab1
data/birds/raw_audio/putbab1\XC551185.ogg,putbab1
data/birds/raw_audio/putbab1\XC551635.ogg,putbab1
data/birds/raw_audio/putbab1\XC556742.ogg,putbab1
data/birds/raw_audio/putbab1\XC559893.ogg,putbab1
data/birds/raw_audio/putbab1\XC563102.ogg,putbab1
data/birds/raw_audio/putbab1\XC565733.ogg,putbab1
data/birds/raw_audio/putbab1\XC571200.ogg,putbab1
data/birds/raw_audio/putbab1\XC573334.ogg,putbab1
data/birds/raw_audio/putbab1\XC574864.ogg,putbab1
data/birds/raw_audio/putbab1\XC579464.ogg,putbab1
data/birds/raw_audio/putbab1\XC581355.ogg,putbab1
data/birds/raw_audio/putbab1\XC590317.ogg,putbab1
data/birds/raw_audio/putbab1\XC593998.ogg,putbab1
data/birds/raw_audio/putbab1\XC595424.ogg,putbab1
data/birds/raw_audio/putbab1\XC595425.ogg,putbab1
data/birds/raw_audio/putbab1\XC595535.ogg,putbab1
data/birds/raw_audio/putbab1\XC597726.ogg,putbab1
data/birds/raw_audio/putbab1\XC601392.ogg,putbab1
data/birds/raw_audio/putbab1\XC607034.ogg,putbab1
data/birds/raw_audio/putbab1\XC612259.ogg,putbab1
data/birds/raw_audio/putbab1\XC612260.ogg,putbab1
data/birds/raw_audio/putbab1\XC613226.ogg,putbab1
data/birds/raw_audio/putbab1\XC613288.ogg,putbab1
data/birds/raw_audio/putbab1\XC634272.ogg,putbab1
data/birds/raw_audio/putbab1\XC637728.ogg,putbab1
data/birds/raw_audio/putbab1\XC637733.ogg,putbab1
data/birds/raw_audio/putbab1\XC638646.ogg,putbab1
data/birds/raw_audio/putbab1\XC639717.ogg,putbab1
data/birds/raw_audio/putbab1\XC641531.ogg,putbab1
data/birds/raw_audio/putbab1\XC645206.ogg,putbab1
data/birds/raw_audio/putbab1\XC645207.ogg,putbab1
data/birds/raw_audio/putbab1\XC654983.ogg,putbab1
data/birds/raw_audio/putbab1\XC658742.ogg,putbab1
data/birds/raw_audio/putbab1\XC658744.ogg,putbab1
data/birds/raw_audio/putbab1\XC659345.ogg,putbab1
data/birds/raw_audio/putbab1\XC663564.ogg,putbab1
data/birds/raw_audio/putbab1\XC663591.ogg,putbab1
data/birds/raw_audio/putbab1\XC665059.ogg,putbab1
data/birds/raw_audio/putbab1\XC665571.ogg,putbab1
data/birds/raw_audio/putbab1\XC665575.ogg,putbab1
data/birds/raw_audio/putbab1\XC665580.ogg,putbab1
data/birds/raw_audio/putbab1\XC667042.ogg,putbab1
data/birds/raw_audio/putbab1\XC667199.ogg,putbab1
data/birds/raw_audio/putbab1\XC669912.ogg,putbab1
data/birds/raw_audio/putbab1\XC669921.ogg,putbab1
data/birds/raw_audio/putbab1\XC673276.ogg,putbab1
data/birds/raw_audio/putbab1\XC677305.ogg,putbab1
data/birds/raw_audio/putbab1\XC677306.ogg,putbab1
data/birds/raw_audio/putbab1\XC684392.ogg,putbab1
data/birds/raw_audio/putbab1\XC684742.ogg,putbab1
data/birds/raw_audio/putbab1\XC687977.ogg,putbab1
data/birds/raw_audio/putbab1\XC687978.ogg,putbab1
data/birds/raw_audio/putbab1\XC688796.ogg,putbab1
data/birds/raw_audio/putbab1\XC696743.ogg,putbab1
data/birds/raw_audio/putbab1\XC697554.ogg,putbab1
data/birds/raw_audio/putbab1\XC697555.ogg,putbab1
data/birds/raw_audio/putbab1\XC697556.ogg,putbab1
data/birds/raw_audio/putbab1\XC697557.ogg,putbab1
data/birds/raw_audio/putbab1\XC697558.ogg,putbab1
data/birds/raw_audio/putbab1\XC718035.ogg,putbab1
data/birds/raw_audio/putbab1\XC718037.ogg,putbab1
data/birds/raw_audio/putbab1\XC718039.ogg,putbab1
data/birds/raw_audio/putbab1\XC735663.ogg,putbab1
data/birds/raw_audio/putbab1\XC772493.ogg,putbab1
data/birds/raw_audio/putbab1\XC773564.ogg,putbab1
data/birds/raw_audio/putbab1\XC773578.ogg,putbab1
data/birds/raw_audio/putbab1\XC773622.ogg,putbab1
data/birds/raw_audio/putbab1\XC777034.ogg,putbab1
data/birds/raw_audio/putbab1\XC778971.ogg,putbab1
data/birds/raw_audio/putbab1\XC779383.ogg,putbab1
data/birds/raw_audio/putbab1\XC781016.ogg,putbab1
data/birds/raw_audio/putbab1\XC781167.ogg,putbab1
data/birds/raw_audio/putbab1\XC784055.ogg,putbab1
data/birds/raw_audio/putbab1\XC786454.ogg,putbab1
data/birds/raw_audio/putbab1\XC788170.ogg,putbab1
data/birds/raw_audio/putbab1\XC793724.ogg,putbab1
data/birds/raw_audio/putbab1\XC793726.ogg,putbab1
data/birds/raw_audio/putbab1\XC816604.ogg,putbab1
data/birds/raw_audio/putbab1\XC816606.ogg,putbab1
data/birds/raw_audio/putbab1\XC823519.ogg,putbab1
data/birds/raw_audio/putbab1\XC828285.ogg,putbab1
data/birds/raw_audio/putbab1\XC829154.ogg,putbab1
data/birds/raw_audio/putbab1\XC844004.ogg,putbab1
data/birds/raw_audio/putbab1\XC844127.ogg,putbab1
data/birds/raw_audio/putbab1\XC845716.ogg,putbab1
data/birds/raw_audio/putbab1\XC86928.ogg,putbab1
data/birds/raw_audio/redspu1\XC283501.ogg,redspu1
data/birds/raw_audio/redspu1\XC284532.ogg,redspu1
data/birds/raw_audio/redspu1\XC296423.ogg,redspu1
data/birds/raw_audio/redspu1\XC312771.ogg,redspu1
data/birds/raw_audio/redspu1\XC325427.ogg,redspu1
data/birds/raw_audio/redspu1\XC356035.ogg,redspu1
data/birds/raw_audio/redspu1\XC37584.ogg,redspu1
data/birds/raw_audio/redspu1\XC395166.ogg,redspu1
data/birds/raw_audio/redspu1\XC469479.ogg,redspu1
data/birds/raw_audio/redspu1\XC471046.ogg,redspu1
data/birds/raw_audio/redspu1\XC540542.ogg,redspu1
data/birds/raw_audio/redspu1\XC623939.ogg,redspu1
data/birds/raw_audio/redspu1\XC634745.ogg,redspu1
data/birds/raw_audio/redspu1\XC668357.ogg,redspu1
data/birds/raw_audio/redspu1\XC760790.ogg,redspu1
data/birds/raw_audio/redspu1\XC775566.ogg,redspu1
data/birds/raw_audio/rerswa1\XC133800.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC144856.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC145577.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC145578.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC148621.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC171582.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC171583.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC175388.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC176035.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC178273.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC178391.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC178392.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC178393.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC178394.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC178395.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC178396.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC178397.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC178398.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC179801.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC188710.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC193697.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC196655.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC199570.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC207025.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC213993.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC243483.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC267441.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC267443.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC267777.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC278139.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC278426.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC278775.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC279611.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC282735.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC293058.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC293580.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC307163.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC310320.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC310321.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC310405.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC310524.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC318425.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC325218.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC330070.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC330425.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC330426.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC330427.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC330925.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC331732.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC333855.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC334159.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC334160.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC334161.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC370598.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC371021.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC371367.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC379520.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC381917.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC382091.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC383377.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC383401.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC384434.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC385379.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC390250.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC390252.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC390253.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC390255.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC390256.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC390257.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC390259.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC390260.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC390262.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC390263.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC390265.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC399234.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC411312.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC417707.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423136.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423900.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423901.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423902.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423903.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423904.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423906.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423908.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423909.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423911.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423912.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423913.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423972.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423973.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423974.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423975.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423976.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423977.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423978.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423979.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423980.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423981.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423982.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423983.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC423984.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC430742.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC432571.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC432573.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC433097.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC433098.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC436339.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC436340.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC436739.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC437891.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC442768.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC445617.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC445700.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC447361.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC460972.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC463162.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC463164.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC464439.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC464975.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC467757.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC469885.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC471774.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC471955.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC471957.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC471959.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC485355.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC493838.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC502701.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC558233.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC585423.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC587199.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC587231.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC587771.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC611239.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC627383.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC637458.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC638732.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC642599.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC672468.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC672469.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC697560.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC697561.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC697562.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC697563.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC697564.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC697566.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC699937.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC699938.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC700182.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC701888.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC701889.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC701890.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC701891.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC701892.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC713333.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC721768.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC722419.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC723730.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC732234.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC734501.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC734720.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC734722.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC735053.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC736964.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC740067.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC749418.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC749444.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC753896.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC767569.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC775570.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC777595.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC789179.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC790247.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC794724.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC794985.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC796158.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC800474.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC800475.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC800516.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC801776.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC810556.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC825149.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC826359.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC826583.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC827223.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC828835.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC829594.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC830658.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC832398.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC835048.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC835050.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC835051.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC837450.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC840031.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC857584.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC857585.ogg,rerswa1
data/birds/raw_audio/rerswa1\XC857586.ogg,rerswa1
data/birds/raw_audio/revbul\XC110492.ogg,revbul
data/birds/raw_audio/revbul\XC110523.ogg,revbul
data/birds/raw_audio/revbul\XC115437.ogg,revbul
data/birds/raw_audio/revbul\XC115438.ogg,revbul
data/birds/raw_audio/revbul\XC115439.ogg,revbul
data/birds/raw_audio/revbul\XC115440.ogg,revbul
data/birds/raw_audio/revbul\XC115441.ogg,revbul
data/birds/raw_audio/revbul\XC116830.ogg,revbul
data/birds/raw_audio/revbul\XC116831.ogg,revbul
data/birds/raw_audio/revbul\XC116832.ogg,revbul
data/birds/raw_audio/revbul\XC116833.ogg,revbul
data/birds/raw_audio/revbul\XC116834.ogg,revbul
data/birds/raw_audio/revbul\XC116835.ogg,revbul
data/birds/raw_audio/revbul\XC117098.ogg,revbul
data/birds/raw_audio/revbul\XC129368.ogg,revbul
data/birds/raw_audio/revbul\XC157864.ogg,revbul
data/birds/raw_audio/revbul\XC174862.ogg,revbul
data/birds/raw_audio/revbul\XC182627.ogg,revbul
data/birds/raw_audio/revbul\XC19825.ogg,revbul
data/birds/raw_audio/revbul\XC198407.ogg,revbul
data/birds/raw_audio/revbul\XC205814.ogg,revbul
data/birds/raw_audio/revbul\XC205815.ogg,revbul
data/birds/raw_audio/revbul\XC207142.ogg,revbul
data/birds/raw_audio/revbul\XC207651.ogg,revbul
data/birds/raw_audio/revbul\XC207652.ogg,revbul
data/birds/raw_audio/revbul\XC207653.ogg,revbul
data/birds/raw_audio/revbul\XC209007.ogg,revbul
data/birds/raw_audio/revbul\XC209008.ogg,revbul
data/birds/raw_audio/revbul\XC209546.ogg,revbul
data/birds/raw_audio/revbul\XC223624.ogg,revbul
data/birds/raw_audio/revbul\XC253197.ogg,revbul
data/birds/raw_audio/revbul\XC267344.ogg,revbul
data/birds/raw_audio/revbul\XC269715.ogg,revbul
data/birds/raw_audio/revbul\XC279623.ogg,revbul
data/birds/raw_audio/revbul\XC308254.ogg,revbul
data/birds/raw_audio/revbul\XC308261.ogg,revbul
data/birds/raw_audio/revbul\XC317126.ogg,revbul
data/birds/raw_audio/revbul\XC321618.ogg,revbul
data/birds/raw_audio/revbul\XC324200.ogg,revbul
data/birds/raw_audio/revbul\XC331546.ogg,revbul
data/birds/raw_audio/revbul\XC333682.ogg,revbul
data/birds/raw_audio/revbul\XC336725.ogg,revbul
data/birds/raw_audio/revbul\XC346122.ogg,revbul
data/birds/raw_audio/revbul\XC351856.ogg,revbul
data/birds/raw_audio/revbul\XC352142.ogg,revbul
data/birds/raw_audio/revbul\XC392133.ogg,revbul
data/birds/raw_audio/revbul\XC404225.ogg,revbul
data/birds/raw_audio/revbul\XC404356.ogg,revbul
data/birds/raw_audio/revbul\XC428402.ogg,revbul
data/birds/raw_audio/revbul\XC441581.ogg,revbul
data/birds/raw_audio/revbul\XC441858.ogg,revbul
data/birds/raw_audio/revbul\XC448176.ogg,revbul
data/birds/raw_audio/revbul\XC453345.ogg,revbul
data/birds/raw_audio/revbul\XC454892.ogg,revbul
data/birds/raw_audio/revbul\XC454895.ogg,revbul
data/birds/raw_audio/revbul\XC507719.ogg,revbul
data/birds/raw_audio/revbul\XC507720.ogg,revbul
data/birds/raw_audio/revbul\XC507741.ogg,revbul
data/birds/raw_audio/revbul\XC509417.ogg,revbul
data/birds/raw_audio/revbul\XC510559.ogg,revbul
data/birds/raw_audio/revbul\XC514070.ogg,revbul
data/birds/raw_audio/revbul\XC529859.ogg,revbul
data/birds/raw_audio/revbul\XC53988.ogg,revbul
data/birds/raw_audio/revbul\XC541611.ogg,revbul
data/birds/raw_audio/revbul\XC567163.ogg,revbul
data/birds/raw_audio/revbul\XC573346.ogg,revbul
data/birds/raw_audio/revbul\XC573347.ogg,revbul
